,Product Number,material,mfr_part_number,PLANT,item_category_group,SERIAL_NO_PROFILE
9304,1BZ19LA,,,,,
9305,1ND62ES,,,,,
9306,1KT02UA,,,,,
9307,Y6U33UP,,,,,
9308,X4J20AV,,,,,
9309,2EE31US,,,,,
9310,1KU08UA,,,,,
9311,1ZQ78LA,,,,,
9312,Y4T03UAR,,,,,
9313,1JH43UP,,,,,
9314,X6W19PC,,,,,
9315,W2R30UC,,,,,
9316,1AV61EA,,,,,
9317,Z5S20UP,,,,,
9318,1CV65UA,,,,,
9319,1RX33US,,,,,
9320,2NF72US,,,,,
9321,1QT69US,,,,,
9322,1CR82UP,,,,,
9323,X7T52UAR,,,,,
9324,1ZH88EP,,,,,
9325,2KY51US,,,,,
9326,2FS03US,,,,,
9327,2MA08US,,,,,
9328,2BG27US,,,,,
9329,V9B30AAR,,,,,
9330,1KD90UA,,,,,
9331,W4T35EP,,,,,
9332,2LN18UP,,,,,
9333,2LM81US,,,,,
9334,1HZ45UAR,,,,,
9335,Z9G15UAR,,,,,
9336,P7K30UC,,,,,
9337,V6J21EC,,,,,
9338,2DP75US,,,,,
9339,X7Q92UAR,,,,,
9340,2LA26UC,,,,,
9341,X9T59PC,,,,,
9342,X9V19UT,,,,,
9343,X7X03UAR,,,,,
9344,X6V58UAR,,,,,
9345,2CH11UP,,,,,
9346,Z4N17UAR,,,,,
9347,X7T71UA,,,,,
9348,T1C12UT,,,,,
9349,2EW94UP,,,,,
9350,2GJ26US,,,,,
9351,1GG05UTR,,,,,
9352,Z2G68UT,,,,,
9353,V9B48AAR,,,,,
9354,2CF41UT,,,,,
9355,Z4P15UAR,,,,,
9356,1NZ36LT,,,,,
9357,Y5Y49AV,,,,,
9358,2LM86US,,,,,
9359,1VE19EC,,,,,
9360,W7C00UAR,,,,,
9361,Z5M04AAR,,,,,
9362,N5S60UAR,,,,,
9363,X8T62AV,,,,,
9364,1HY19UT,,,,,
9365,2MX33EP,,,,,
9366,1BT25UA,,,,,
9367,2EK69UC,,,,,
9368,X2A57UP,,,,,
9369,X3U98AV,,,,,
9370,G9W86AA,,,,,
9371,L3S95AA,,,,,
9372,K8P30LA,,,,,
9373,D7Q13A8,,,,,
9374,L9M51LA,,,,,
9375,C9V75AA,,,,,
9376,G9F04AAR,,,,,
9377,CZ292A,,,,,
9378,F5R96A,,,,,
9379,Z9U86US,,,,,
9380,1AV54EA,,,,,
9381,CQ109B,,,,,
9382,2NV08US,,,,,
9383,2DW00UA,,,,,
9384,2LN23US,,,,,
9385,1KD88US,,,,,
9386,2NF64US,,,,,
9387,Y1X56US,,,,,
9388,1BA37AA,,,,,
9389,2ED48PA,,,,,
9390,1FX39UT,,,,,
9391,2DW38UA,,,,,
9392,V0Q99EC,,,,,
9393,2LA93US,,,,,
9394,2CE23US,,,,,
9395,2FZ00UP,,,,,
9396,2DF26US,,,,,
9397,1ZY66US,,,,,
9398,Y0D50UP,,,,,
9399,1US54US,,,,,
9400,1RF87UC,,,,,
9401,1UB22US,,,,,
9402,2KU27UP,,,,,
9403,M1H40PP,,,,,
9404,1JF99LA,,,,,
9405,2LA09UC,,,,,
9406,2FE05UA,,,,,
9407,1UG69UA,,,,,
9408,2DR14UP,,,,,
9409,1FR36UC,,,,,
9410,1KU18UA,,,,,
9411,Z2G83UT,,,,,
9412,2MC22UP,,,,,
9413,2FE02UA,,,,,
9414,2MC53US,,,,,
9415,2MU32US,,,,,
9416,2DX11UC,,,,,
9417,1BA70UP,,,,,
9418,2MX91US,,,,,
9419,2EB46US,,,,,
9420,2LR41US,,,,,
9421,W6C86UC,,,,,
9422,1MU51UP,,,,,
9423,Y0E95UP,,,,,
9424,Z4S80US,,,,,
9425,1BZ17LT,,,,,
9426,Y7C57LA,,,,,
9427,X8U01UC,,,,,
9428,1CS82UP,,,,,
9429,X9M79US,,,,,
9430,2FE10UA,,,,,
9431,2FE04UA,,,,,
9432,W8E84UP,,,,,
9433,2GJ94PA,,,,,
9434,1JF91LT,,,,,
9435,2HH33UT,,,,,
9436,Z8Z13A,,,,,
9437,1PU99UC,,,,,
9438,1KU25UA,,,,,
9439,1DS99LA,,,,,
9440,2BF74EC,,,,,
9441,2NC77US,,,,,
9442,2ET74US,,,,,
9443,2KY26US,,,,,
9444,1VR85UC,,,,,
9445,2KD84US,,,,,
9446,1VW52US,,,,,
9447,1UD54UP,,,,,
9448,1VB75US,,,,,
9449,Z5M89AA,,,,,
9450,2FA07US,,,,,
9451,1BN01UP,,,,,
9452,2NG35US,,,,,
9453,W8G16UP,,,,,
9454,1ZY64US,,,,,
9455,2MW91US,,,,,
9456,2MP23US,,,,,
9457,2GB40UP,,,,,
9458,1YP78EC,,,,,
9459,1ZV78EP,,,,,
9460,1NP65US,,,,,
9461,2MV10UP,,,,,
9462,X1T46US,,,,,
9463,2KS55US,,,,,
9464,1BH79US,,,,,
9465,2KU30US,,,,,
9466,Y4E80AV,,,,,
9467,1BF80US,,,,,
9468,2NA17UP,,,,,
9469,W5Z91AV,,,,,
9470,2ML72US,,,,,
9471,1HU49US,,,,,
9472,1UD56LT,,,,,
9473,1EE84EA,,,,,
9474,1UG70UA,,,,,
9475,Z5R22UP,,,,,
9476,Z1Y26EC,,,,,
9477,1RL71US,,,,,
9478,X7Z52EP,,,,,
9479,J8J74A,,,,,
9480,2CF08UP,,,,,
9481,Z4Z37UAR,,,,,
9482,2JK99US,,,,,
9483,2HX20UP,,,,,
9484,2DW08UA,,,,,
9485,2GJ93PA,,,,,
9486,Y6P88UP,,,,,
9487,2HE50UC,,,,,
9488,Y2N84UP,,,,,
9489,1VK29UA,,,,,
9490,2DQ84UA,,,,,
9491,1QJ88US,,,,,
9492,Z0H56EC,,,,,
9493,1ZG22US,,,,,
9494,X4A47UC,,,,,
9495,2NU87US,,,,,
9496,Y4W03US,,,,,
9497,1NQ62AW,,,,,
9498,2NE71EP,,,,,
9499,2FU77UC,,,,,
9500,2NE59US,,,,,
9501,W4R12UC,,,,,
9502,1NL47US,,,,,
9503,Z5Y62US,,,,,
9504,Y1F32AV,,,,,
9505,1WU68UP,,,,,
9506,X3P27US,,,,,
9507,1GH43UP,,,,,
9508,2HU68US,,,,,
9509,1LD26UP,,,,,
9510,1VC05US,,,,,
9511,2FY66UA,,,,,
9512,V7A62UC,,,,,
9513,2LW38US,,,,,
9514,1QB62US,,,,,
9515,X1W29UP,,,,,
9516,1RG22UC,,,,,
9517,1RP25US,,,,,
9518,1DH94PA,,,,,
9519,W3H71UC,,,,,
9520,2JB24US,,,,,
9521,2LW97US,,,,,
9522,X5G24US,,,,,
9523,2LJ50US,,,,,
9524,1CZ14UP,,,,,
9525,Y2Q92UP,,,,,
9526,X1U91UP,,,,,
9527,1BA35AA,,,,,
9528,Z6V00US,,,,,
9529,X4B11UC,,,,,
9530,2LA25UC,,,,,
9531,2EB20US,,,,,
9532,2NJ81US,,,,,
9533,2FF75PA,,,,,
9534,1MN65US,,,,,
9535,1FQ78UC,,,,,
9536,2NT54US,,,,,
9537,2LX99US,,,,,
9538,2LF65US,,,,,
9539,1LL56AV,,,,,
9540,2HE38UC,,,,,
9541,2MC43US,,,,,
9542,2FG02PA,,,,,
9543,Y3Q77UC,,,,,
9544,2ND05US,,,,,
9545,2DQ95UP,,,,,
9546,2DR69UP,,,,,
9547,2NW83US,,,,,
9548,1CZ17UP,,,,,
9549,2FV26UC,,,,,
9550,2NH28US,,,,,
9551,W7D54UAR,,,,,
9552,1RY04PA,,,,,
9553,2LR52UP,,,,,
9554,X1J19EC,,,,,
9555,1LV74EA,,,,,
9556,Z9U32UP,,,,,
9557,1KN55EC,,,,,
9558,2FR52UP,,,,,
9559,1MP67US,,,,,
9560,Y3M90EC,,,,,
9561,1MM25UT,,,,,
9562,1MV27LT,,,,,
9563,Z9Y55LT,,,,,
9564,1QT81US,,,,,
9565,2JV63UP,,,,,
9566,Y1F35AV,,,,,
9567,Z8S87UP,,,,,
9568,1LU41AW,,,,,
9569,1DD01UP,,,,,
9570,2LU83EP,,,,,
9571,2HR59UP,,,,,
9572,1HU07US,,,,,
9573,2KY47US,,,,,
9574,2DV79UA,,,,,
9575,2DR01UT,,,,,
9576,1BD96US,,,,,
9577,Z5M20AA,,,,,
9578,2HS67UC,,,,,
9579,1LT18US,,,,,
9580,T0B51B,,,,,
9581,1KV32UA,,,,,
9582,Y0F23UP,,,,,
9583,2GC34UP,,,,,
9584,2LZ38US,,,,,
9585,2BG03UP,,,,,
9586,1RG33UC,,,,,
9587,Z1Y58EC,,,,,
9588,2FE12UA,,,,,
9589,T6E13UT,,,,,
9590,1LA57US,,,,,
9591,1MQ40UP,,,,,
9592,1BQ81UP,,,,,
9593,Z8U56UC,,,,,
9594,1UM22PA,,,,,
9595,1NP96UP,,,,,
9596,743808R-999,,,,,
9597,T6C30AW,,,,,
9598,1HY90US,,,,,
9599,2FU19US,,,,,
9600,1FR37UC,,,,,
9601,1GE42UA,,,,,
9602,2HA22PA,,,,,
9603,Y6P50UP,,,,,
9604,1KF41AW,,,,,
9605,1AF62EP,,,,,
9606,X1D74UP,,,,,
9607,1MU61LP,,,,,
9608,X7P50UC,,,,,
9609,Y0E99UP,,,,,
9610,Z8V48UC,,,,,
9611,2NF62US,,,,,
9612,X8T79UC,,,,,
9613,N0Q53EC,,,,,
9614,X1V03UP,,,,,
9615,M9X54EP,,,,,
9616,2KY58US,,,,,
9617,L8Q66EC,,,,,
9618,X1X04UP,,,,,
9619,1AT43US,,,,,
9620,2LW27US,,,,,
9621,X8B39US,,,,,
9622,1VC83US,,,,,
9623,Y2S16UP,,,,,
9624,Z0H52EC,,,,,
9625,Y9B54EP,,,,,
9626,Z4X34EP,,,,,
9627,2FK04UP,,,,,
9628,Z4Y16EP,,,,,
9629,1QV76UP,,,,,
9630,1NZ35LT,,,,,
9631,1JX13UP,,,,,
9632,1MF63UAR,,,,,
9633,W0Q29AAR,,,,,
9634,1AE81AV,,,,,
9635,1BQ10UAR,,,,,
9636,1JW39LT,,,,,
9637,X7V00UAR,,,,,
9638,Y2L62UP,,,,,
9639,Z2F92US,,,,,
9640,Z4Z24UAR,,,,,
9641,1FX45U8R,,,,,
9642,1MF70UA,,,,,
9643,1PP29US,,,,,
9644,W3W46UP,,,,,
9645,1MU78US,,,,,
9646,L8D29UT,,,,,
9647,X7V40UAR,,,,,
9648,X6G29AAR,,,,,
9649,L1D40UC,,,,,
9650,T1C07LT,,,,,
9651,X1X62UT,,,,,
9652,Z4Y07EP,,,,,
9653,Z5L79AAR,,,,,
9654,1BQ05UAR,,,,,
9655,1BQ09UAR,,,,,
9656,2GA44US,,,,,
9657,X6U97AV,,,,,
9658,2DS98UA,,,,,
9659,2LH96US,,,,,
9660,Y1B39AV,,,,,
9661,2EE92AV,,,,,
9662,2LN05US,,,,,
9663,2FY68UA,,,,,
9664,X7U51UA,,,,,
9665,1ZQ54LA,,,,,
9666,Z5N56AA,,,,,
9667,Z5N47AA,,,,,
9668,2DS86UA,,,,,
9669,2DV74UA,,,,,
9670,1KT70UA,,,,,
9671,1UG34UA,,,,,
9672,1VK25UA,,,,,
9673,1KT38UA,,,,,
9674,Z5N49AA,,,,,
9675,1VC56US,,,,,
9676,2KU21US,,,,,
9677,2LH99US,,,,,
9678,Z5N05AA,,,,,
9679,2GC04US,,,,,
9680,1XJ16UC,,,,,
9681,2DW03UA,,,,,
9682,2FU70UC,,,,,
9683,1LT34UP,,,,,
9684,1KU09UA,,,,,
9685,1DV97AV,,,,,
9686,1KV74UA,,,,,
9687,1KV33UA,,,,,
9688,1KT77UA,,,,,
9689,1TJ84UA,,,,,
9690,1ZW12LA,,,,,
9691,1LD55UA,,,,,
9692,2DQ88UT,,,,,
9693,2JR16PA,,,,,
9694,2JB00UP,,,,,
9695,1VC55US,,,,,
9696,2FU57UC,,,,,
9697,1KV90UA,,,,,
9698,2LA00UC,,,,,
9699,2FV45UC,,,,,
9700,1MQ53UP,,,,,
9701,2KX99UP,,,,,
9702,1KU69UA,,,,,
9703,Z2B47UT,,,,,
9704,1KV78UA,,,,,
9705,2LH73US,,,,,
9706,2KL08US,,,,,
9707,1KL30AA,,,,,
9708,2GC49US,,,,,
9709,2FK60PA,,,,,
9710,Y5F09UA,,,,,
9711,1ZW10LA,,,,,
9712,2DJ57US,,,,,
9713,1UG64UA,,,,,
9714,2NC38UP,,,,,
9715,2DS80AA,,,,,
9716,2LF94UT,,,,,
9717,1BF87UP,,,,,
9718,1NM05LT,,,,,
9719,2DQ80UA,,,,,
9720,2AP29UP,,,,,
9721,Z5N46AA,,,,,
9722,X8X74UC,,,,,
9723,2LB11US,,,,,
9724,1NZ11UP,,,,,
9725,1UG68UA,,,,,
9726,1RF54UC,,,,,
9727,1NM09LT,,,,,
9728,Z4Y66LA,,,,,
9729,1LA93LT,,,,,
9730,1RN91US,,,,,
9731,P7H80UC,,,,,
9732,1UG42UA,,,,,
9733,1KV41UA,,,,,
9734,2FK63PA,,,,,
9735,1WL12US,,,,,
9736,1KU46UA,,,,,
9737,2FJ05UP,,,,,
9738,1UG48UA,,,,,
9739,2DW33US,,,,,
9740,2DM83US,,,,,
9741,2FM25US,,,,,
9742,2FU68UC,,,,,
9743,2GM88UP,,,,,
9744,1ZY61UP,,,,,
9745,1GX83LA,,,,,
9746,1KV39UA,,,,,
9747,1KV43UA,,,,,
9748,2LG00UP,,,,,
9749,1GR58LA,,,,,
9750,X0E75US,,,,,
9751,2KX98US,,,,,
9752,X5E42AV,,,,,
9753,1MV01LA,,,,,
9754,Z5M76AA,,,,,
9755,1UD81U8,,,,,
9756,1JD31UT,,,,,
9757,W5G93AV,,,,,
9758,Z1Y51EC,,,,,
9759,1GX71LA,,,,,
9760,V1F89EC,,,,,
9761,Z9R30UP,,,,,
9762,2DR11US,,,,,
9763,1NT93UA,,,,,
9764,1GH80US,,,,,
9765,1JX83UP,,,,,
9766,M7A09UP,,,,,
9767,2HW74UP,,,,,
9768,2DL02UP,,,,,
9769,2HT39EP,,,,,
9770,1VS06UC,,,,,
9771,2MA52UP,,,,,
9772,2EN11US,,,,,
9773,1AF96EC,,,,,
9774,N0Q52EC,,,,,
9775,2GA50US,,,,,
9776,2KV68UP,,,,,
9777,Z5T55UP,,,,,
9778,2ET84UP,,,,,
9779,2FU64UC,,,,,
9780,V8G55US,,,,,
9781,W8X43UAR,,,,,
9782,Z3P35UC,,,,,
9783,2FM31US,,,,,
9784,W8L05LA,,,,,
9785,1BC41US,,,,,
9786,Y3T49UC,,,,,
9787,904688R-999,,,,,
9788,1YP76EC,,,,,
9789,W0W65UP,,,,,
9790,W7D93UAR,,,,,
9791,2DW60AA,2DW60AA,2DW60AA,650,NORM,Z002
9792,2DW60AA,2DW60AA,2DW60AA,660,NORM,Z002
9793,1GA41US,,,,,
9794,2FT21US,,,,,
9795,1RF85UC,,,,,
9796,X1E01UP,,,,,
9797,Z9R73UP,Z9R73UP#ABA-T,Z9R73UP#ABA-T,10,NORM,Z001
9798,Z9R73UP,Z9R73UP#ABA-T,Z9R73UP#ABA-T,80,NORM,Z001
9799,Z9W98UP,,,,,
9800,W4W13UP,,,,,
9801,1JD38UT,,,,,
9802,1TJ59US,,,,,
9803,2HJ07US,,,,,
9804,2CF61US,,,,,
9805,1ND65ES,,,,,
9806,Z3T99US,,,,,
9807,1FR85AV,,,,,
9808,W8E36UP,,,,,
9809,1LP39UC,,,,,
9810,2DX65US,,,,,
9811,1JR59A4,1JR59A4,1JR59A4,650,NORM,Z001
9812,1JR59A4,1JR59A4,1JR59A4,660,NORM,Z001
9813,X3R18US,,,,,
9814,1LA31US,,,,,
9815,2JB05US,,,,,
9816,2ER36UP,,,,,
9817,2MA22UP,,,,,
9818,V8V92UP,,,,,
9819,1JD00USR,,,,,
9820,2DJ62US,,,,,
9821,2KE19US,,,,,
9822,W9E69UP,,,,,
9823,2LY35US,,,,,
9824,1KS47EC,,,,,
9825,2BG36UP,,,,,
9826,1EM36EA,,,,,
9827,T6B23EC,,,,,
9828,1NK28UC,,,,,
9829,Z9W15UP,,,,,
9830,Z2D10US,,,,,
9831,2GX90US,,,,,
9832,2KU75US,,,,,
9833,2BF45US,,,,,
9834,X5R10EC,,,,,
9835,2GW72EP,,,,,
9836,V7A56UC,,,,,
9837,1BC97UP,,,,,
9838,2DU34UT,,,,,
9839,1ML79US,,,,,
9840,2GA60US,,,,,
9841,2DW39UA,,,,,
9842,1VR91UC,,,,,
9843,1BC85UP,,,,,
9844,2EZ90UT,,,,,
9845,2LW54UP,,,,,
9846,2EK57UC,,,,,
9847,2GW73EP,,,,,
9848,Y5C84US,,,,,
9849,2KY74US,,,,,
9850,1FU77US,,,,,
9851,Z9N76UP,,,,,
9852,1LA84US,,,,,
9853,Y9F46US,,,,,
9854,2FY11UP,,,,,
9855,2FU50UC,,,,,
9856,1MS38UP,,,,,
9857,1HX50US,,,,,
9858,Z9X56US,,,,,
9859,2NT73US,,,,,
9860,2LM75US,,,,,
9861,W9E82UP,,,,,
9862,X7V01UAR,,,,,
9863,X1M90US,,,,,
9864,Y9B18EC,,,,,
9865,2AN09US,,,,,
9866,1YP92EC,,,,,
9867,2CG23US,,,,,
9868,W1B31C,,,,,
9869,2DF41US,,,,,
9870,2LX08UP,,,,,
9871,2LR39US,,,,,
9872,2HR92UC,,,,,
9873,1BB45US,,,,,
9874,1EP50ES,,,,,
9875,1ZX84US,,,,,
9876,W4J93US,,,,,
9877,1UF46US,,,,,
9878,1KZ44PA,,,,,
9879,Z6B52UC,,,,,
9880,Z6B65UC,,,,,
9881,Z6B67UC,,,,,
9882,Z9P10UP,,,,,
9883,2EK54UC,,,,,
9884,W6D03UC,,,,,
9885,2HC51EP,,,,,
9886,1GB31US,,,,,
9887,W8J86EP,,,,,
9888,1BS62UP,,,,,
9889,V6B50UC,,,,,
9890,Z5Y75UP,,,,,
9891,1HW71US,,,,,
9892,2LA29UC,,,,,
9893,2CE08US,,,,,
9894,CZ313G,,,,,
9895,2EJ93UC,,,,,
9896,2NE87US,,,,,
9897,2LR44US,,,,,
9898,L8Q65EC,,,,,
9899,2NR75US,,,,,
9900,1RG13UC,,,,,
9901,Y2L77UP,,,,,
9902,2MN03US,,,,,
9903,2HT02US,,,,,
9904,2JV57US,,,,,
9905,1MJ67US,,,,,
9906,1FH27US,,,,,
9907,M0P39A,,,,,
9908,X8Y76US,,,,,
9909,1NL56UT,,,,,
9910,2FW96US,,,,,
9911,X1V02UP,,,,,
9912,2MC25UT,,,,,
9913,1KG91US,,,,,
9914,1DD35UP,,,,,
9915,W3G29UP,,,,,
9916,Y6E76US,,,,,
9917,X8Z67US,,,,,
9918,2FR14UP,,,,,
9919,Z9W17UP,,,,,
9920,1BR61UP,,,,,
9921,1KH73US,,,,,
9922,V9Z56UP,,,,,
9923,1WT98UP,,,,,
9924,X1J77EP,,,,,
9925,1JH02US,,,,,
9926,2ES94US,,,,,
9927,2EX01US,,,,,
9928,2KU44US,,,,,
9929,1ZF54US,,,,,
9930,X5Z78AA,,,,,
9931,Z6H43UC,,,,,
9932,2MA55UP,,,,,
9933,2HD02US,,,,,
9934,V7B72UC,,,,,
9935,W8K49EP,,,,,
9936,1UN55UP,,,,,
9937,2ET02US,,,,,
9938,M3P06EC,,,,,
9939,2LG94US,,,,,
9940,1UW97US,,,,,
9941,2LV72US,,,,,
9942,2HW03UP,,,,,
9943,Y6E47US,,,,,
9944,W5R00AV,,,,,
9945,1QC80US,,,,,
9946,Y1U37EP,,,,,
9947,Z8K62UP,,,,,
9948,1ZY10US,,,,,
9949,2LB29EC,,,,,
9950,2PA36US,,,,,
9951,W8C11US,,,,,
9952,1XH80UC,,,,,
9953,Y0E42UP,,,,,
9954,X1D72UP,,,,,
9955,1XH74UC,,,,,
9956,Y6C66US,,,,,
9957,Z8M21UP,,,,,
9958,1UL35US,,,,,
9959,1LC69LA,,,,,
9960,W4T72EP,,,,,
9961,2DR28UP,,,,,
9962,1UH03UA,,,,,
9963,W0R46LA,,,,,
9964,2MV08UP,,,,,
9965,1NZ34LT,,,,,
9966,1CY48UP,,,,,
9967,1XJ52UC,,,,,
9968,1NW24LT,,,,,
9969,1BJ15US,,,,,
9970,1VR43UC,,,,,
9971,1BC18UP,,,,,
9972,2KT76US,,,,,
9973,2LN25US,,,,,
9974,2BG38US,,,,,
9975,2FH98UP,,,,,
9976,1BE74US,,,,,
9977,1QU85UP,,,,,
9978,2FE96UP,,,,,
9979,2KZ61UC,,,,,
9980,X7Q38UC,,,,,
9981,1HU85US,,,,,
9982,1QU94US,,,,,
9983,1PJ60US,,,,,
9984,1NY42UP,,,,,
9985,V6G71EC,,,,,
9986,X2B87UP,,,,,
9987,2FR40US,,,,,
9988,Y0E01UP,,,,,
9989,2LF74US,,,,,
9990,V8H89US,,,,,
9991,X1T32US,,,,,
9992,Z1Z98UT,,,,,
9993,Z5M47AA,,,,,
9994,N2D30US,,,,,
9995,2LH80US,,,,,
9996,2LY87US,,,,,
9997,Y1X81US,,,,,
9998,2DV07EP,,,,,
9999,1FY98UT,,,,,
10000,2JV66UP,2JV66UP,2JV66UP,650,NORM,Z001
10001,X8V54PC,,,,,
10002,2CF28UP,,,,,
10003,2KJ68UP,,,,,
10004,2DQ75UA,,,,,
10005,2KS64US,,,,,
10006,Z9W99UP,,,,,
10007,2HM28PC,,,,,
10008,2HH95US,,,,,
10009,2NM12US,,,,,
10010,2EG93UP,,,,,
10011,1EX53ES,,,,,
10012,P7K63UC,,,,,
10013,1JD34UT,,,,,
10014,2NT02US,,,,,
10015,Y1X53US,,,,,
10016,1NY34UA,,,,,
10017,2FU06US,,,,,
10018,2LG01UP,,,,,
10019,2BF37US,,,,,
10020,1MT20UA,,,,,
10021,2FY34US,,,,,
10022,Z5N41AA,,,,,
10023,1FP20UC,,,,,
10024,2EX45UC,,,,,
10025,1NW23LT,,,,,
10026,1KT46UA,,,,,
10027,2KJ48US,,,,,
10028,2KE11US,,,,,
10029,2FX90US,,,,,
10030,2KY42US,,,,,
10031,1JW38LT,,,,,
10032,2KZ53UC,,,,,
10033,1GR11LA,,,,,
10034,2LA27UC,,,,,
10035,2EC86US,,,,,
10036,1NW21LT,,,,,
10037,Z5M97AA,,,,,
10038,2KV69UP,,,,,
10039,X8X08UC,,,,,
10040,2KR45US,,,,,
10041,1NL41UT,,,,,
10042,2HC88UP,,,,,
10043,1LL55AV,,,,,
10044,1XJ49UC,,,,,
10045,Z5N40AA,,,,,
10046,Z5S09UP,,,,,
10047,N9U81UC,,,,,
10048,2FZ58US,,,,,
10049,2MC24UT,,,,,
10050,1LS67UP,,,,,
10051,Y1F31AV,,,,,
10052,1LD38UA,,,,,
10053,X6A87AA,,,,,
10054,1NY41UP,,,,,
10055,2NC51US,,,,,
10056,2DR40US,,,,,
10057,2HU31UT,,,,,
10058,Y4E76AV,,,,,
10059,2JL03UP,,,,,
10060,2KR49US,,,,,
10061,2CG43US,,,,,
10062,1QL52UA,,,,,
10063,2FT51US,,,,,
10064,1EQ82A8,,,,,
10065,1XJ55UC,,,,,
10066,1FR22UC,,,,,
10067,1WS93UP,,,,,
10068,2KT68UT,,,,,
10069,2DS90UA,,,,,
10070,2HU30UT,,,,,
10071,Y9E72US,,,,,
10072,1MN78US,,,,,
10073,1NL43UT,,,,,
10074,Z3V59US,,,,,
10075,2KM19US,,,,,
10076,1KV18UA,,,,,
10077,Y3J82AV,,,,,
10078,2LU35US,,,,,
10079,2ER24UP,,,,,
10080,1UG16UA,,,,,
10081,2FK99PA,,,,,
10082,1GX84LA,,,,,
10083,2DK66US,,,,,
10084,1UG66UA,,,,,
10085,2MC97US,,,,,
10086,1KU22UA,,,,,
10087,2LU30UT,,,,,
10088,2HU32UT,,,,,
10089,1UG85UA,,,,,
10090,2ER37US,,,,,
10091,Z8Z05A,,,,,
10092,2LA43UC,,,,,
10093,Z4V67US,,,,,
10094,2LY99US,,,,,
10095,2GT61US,,,,,
10096,M9W84EP,,,,,
10097,X6A83AA,,,,,
10098,1JT93EA,,,,,
10099,1AF90EC,,,,,
10100,1MU73UA,,,,,
10101,1PQ37UP,,,,,
10102,1HY12UP,,,,,
10103,Z2H69UA,,,,,
10104,2HJ12UT,,,,,
10105,2HC63UT,,,,,
10106,2GZ10UT,,,,,
10107,1KU26UA,,,,,
10108,2HC91UP,,,,,
10109,Z5M95AA,,,,,
10110,2LW25US,,,,,
10111,2DF96US,,,,,
10112,1TJ83UA,,,,,
10113,2GZ35US,,,,,
10114,2GC16US,,,,,
10115,2NK07US,,,,,
10116,1GR71LA,,,,,
10117,2MV64UP,,,,,
10118,X8G53UC,,,,,
10119,2MA50UP,,,,,
10120,V9Z45UP,,,,,
10121,Z5N08AA,,,,,
10122,2GA61US,,,,,
10123,2DX15US,,,,,
10124,2LN52UP,,,,,
10125,2LU44UP,,,,,
10126,X9V51UT,,,,,
10127,2HU34UT,,,,,
10128,1KT75UA,,,,,
10129,2GU23US,,,,,
10130,1LV20EA,,,,,
10131,2GU09UP,,,,,
10132,W1B33C,,,,,
10133,2CH48UP,,,,,
10134,2LH71US,,,,,
10135,2JB68UP,,,,,
10136,2RN65US,,,,,
10137,1KM51US,,,,,
10138,1MV61UT,,,,,
10139,2LX30UP,,,,,
10140,Z5N34AA,,,,,
10141,1KU20UAR,,,,,
10142,2NF33US,,,,,
10143,1VR52UC,,,,,
10144,2PD03US,,,,,
10145,2LN02US,,,,,
10146,2QU67US,,,,,
10147,2FE06UA,,,,,
10148,2LA42UC,,,,,
10149,1ZX52US,,,,,
10150,2FU07EP,,,,,
10151,2TF28US,,,,,
10152,1NL84LT,,,,,
10153,2QZ69UP,,,,,
10154,2GZ76UT,,,,,
10155,2MW82US,,,,,
10156,1XJ13UC,,,,,
10157,1RH31UC,,,,,
10158,Y2C16LA,,,,,
10159,Z5S35UP,,,,,
10160,P7K67UC,,,,,
10161,1ZW46LA,,,,,
10162,2NM15US,,,,,
10163,1RG19UC,,,,,
10164,1ZS30UAR,,,,,
10165,1GE58UP,,,,,
10166,Z3X52US,,,,,
10167,2EE46UP,,,,,
10168,Z2E38UP,,,,,
10169,1GH86US,,,,,
10170,2ND46EP,,,,,
10171,2ND24US,,,,,
10172,2NR17UP,,,,,
10173,1WU26UT,,,,,
10174,2PE77US,,,,,
10175,2NR31US,,,,,
10176,1AZ91AW,,,,,
10177,2PD61US,,,,,
10178,W5A55A4,,,,,
10179,Z1X81US,,,,,
10180,1RT17US,,,,,
10181,1WU25UT,,,,,
10182,Z1W77US,,,,,
10183,1UB35US,,,,,
10184,2RU91UP,,,,,
10185,2NT52UP,,,,,
10186,1NZ33LT,,,,,
10187,2ND62EP,,,,,
10188,2LA81UC,,,,,
10189,X1F32UP,,,,,
10190,P7K47UC,,,,,
10191,1PE82LA,,,,,
10192,2NW57US,,,,,
10193,2SS76UP,,,,,
10194,2NC10US,,,,,
10195,1MQ05UP,,,,,
10196,2BG49UP,,,,,
10197,1NZ32LT,,,,,
10198,2SG42US,,,,,
10199,2GT73US,,,,,
10200,2EZ54AT,,,,,
10201,2RN22UT,,,,,
10202,X3P93US,,,,,
10203,2HN38LT,,,,,
10204,2HW61UP,,,,,
10205,1QU45US,,,,,
10206,1QT09US,,,,,
10207,W8F18UP,,,,,
10208,2PB71US,,,,,
10209,2PF01US,,,,,
10210,1NK63UP,,,,,
10211,2FW24UC,,,,,
10212,2LB25EC,,,,,
10213,V8K18US,,,,,
10214,2EL02UC,,,,,
10215,CQ890B,,,,,
10216,2RY32UP,,,,,
10217,1RG68UC,,,,,
10218,WEKO42WEB,,,,,
10219,2MU89US,,,,,
10220,2RW98US,,,,,
10221,X1D59UP,,,,,
10222,W6N88AV,,,,,
10223,X7R21AAR,,,,,
10224,2KZ02UT,,,,,
